Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1366074385,95408MD,NY,PAS,1/23/13,20,,FRUEH,P,0,0,0,0,7,7,7,941268,7,0,1244A,,NY,F,25,EESEY ST,,0,408,D,,YYYYYBB,0700A,0700A,BROWN,0,2014,-,0,,,,,
1365394062,GKD6095,NY,PAS,1/23/13,46,SDN,HYUND,P,27430,45930,43330,20150919,88,88,88,949885,88,0,1013A,,K,F,410,CLINTON AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1365259171,T88H8U,NJ,PAS,1/23/13,66,TLR,,P,0,0,0,0,75,75,75,939239,75,0,0036A,,K,F,,C/O BERRIMAN AVE,FLATLANDS,0,408,E2,,BBBBBBB,0:00,0:00,WHITE,0,0,-,0,,,,,
1364859221,GJC4809,NY,PAS,1/23/13,40,SDN,NISSA,P,56130,73690,67030,20150805,,0,71,953126,71,0,0912P,,K,F,319,LINCOLN RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1364679220,9BB5311,MD,PAS,1/23/13,19,SUBN,DODGE,P,17330,81830,10380,0,62,62,62,935629,62,0,0905A,,K,O,7508,BAY PKWY,,0,408,F1,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1362397143,61297MD,NY,COM,1/23/13,40,VAN,CHEVR,P,12440,12290,12690,20150831,104,104,104,941342,104,0,1009A,,Q,F,59-93,60 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,2,,,,,
1362521553,HRD1400,PA,PAS,1/23/13,14,SDN,SUBAR,P,0,0,0,20141130,52,52,52,917868,52,0,0251A,,,F,,C/O W 195 ST,JUA ST,0,408,C3,,BBBBBBB,0:00,0:00,GOLD,0,0,-,0,,,,,
1362186442,GHN8878,NY,PAS,1/23/13,74,SUBN,DODGE,P,78150,25980,26010,20150822,40,40,163,952625,163,0,1005P,,NY,O,416,WILLIS AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0,2001,-,0,,,,,
1362098991,GKZ6530,NY,PAS,1/23/13,74,SUBN,FORD,P,67820,26790,26820,20151117,44,44,44,948678,44,0,0005A,,BX,O,1487,TELLER AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,2001,-,0,,,,,
1360970150,TJR98U,NJ,PAS,1/23/13,46,TRLR,,X,13610,37370,37390,0,34,34,34,903106,34,0,0832A,0800A,NY,F,4261,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1360970149,78755JZ,NY,COM,1/23/13,46,P-U,CHEVR,X,37490,12010,31190,20140228,34,34,34,903106,34,0,0757A,,NY,F,575,W 187 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WT,0,2010,-,0,,,,,
1360970125,TMR64X,NJ,PAS,1/23/13,46,TRLR,,X,13610,37630,37690,0,34,34,34,903106,34,0,0740A,0708A,NY,O,4915,BROADWAY,,20130123,408,E2,,BBBBBBB,ALL,ALL,WT,0,0,-,0,,,,,
1359659195,66891MB,NY,COM,1/23/13,78,VAN,CHEVR,P,40595,25740,29150,20150521,120,120,120,950679,120,0,0356A,,R,F,137,N MADA,,0,408,J3,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1358889480,49336KA,NY,COM,1/23/13,45,DELV,FORD,P,36030,11710,13610,20141031,26,26,26,927153,26,0,0525P,,NY,F,511,W 113TH ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2009,-,0,,,,,
1354586736,GHH8913,NY,PAS,1/23/13,98,SUBN,TOYOT,P,10580,7230,17330,20150624,62,62,62,946321,62,0,0852P,,K,F,2105,80TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,2013,-,0,,,,,
1356006413,GGP3546,99,PAS,1/23/13,98,SDN,NISSA,P,62720,27060,27090,20150508,46,46,46,950537,46,0,0954A,,BX,O,2105,RYER AVE,,0,408,F7,,BBBBBBB,0:00,0:00,BLK,0,2010,-,0,,,,,
1359041000,AKR8938,AZ,PAS,1/23/13,53,SUBN,TOYOT,P,5280,8430,8480,0,72,72,72,940451,72,0,0239P,,K,F,976,3RD AVE,,0,408,F6,,BBBBBBB,ALL,ALL,SLVR,0,0,-,0,,,,,
1364356879,54552BA,NY,OMR,1/23/13,77,BUS,MERCU,P,59430,13830,29630,20140228,66,66,66,932029,66,0,1230P,,K,O,640,MC DONALD AVE,,0,408,M5,,BBBBBBB,ALL,ALL,YELL,0,1975,-,0,,,,,
1361158750,HR46292,OR,PAS,1/23/13,66,TRLR,,P,64890,21890,21940,0,106,106,106,948029,106,0,0124A,,Q,F,130-16,SUTTER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1358962029,GEA5373,NY,PAS,1/23/13,21,SDN,FIAT,X,34550,13610,10610,20150625,14,14,14,915517,14,0,0205A,,NY,F,175,W 39 ST,,0,408,N1,,BBBBBYY,0200A,0600A,BLACK,0,2013,-,0,,,,,
1357048658,54661BA,NY,OMR,1/23/13,77,BUS,MERCU,P,19190,10790,39010,20140228,110,110,110,920773,110,0,0648P,,Q,O,50-10,99 ST,,0,408,M5,,BBBBBBB,ALL,ALL,YELLO,0,1997,-,0,,,,,
1360938588,35266JN,NY,COM,1/23/13,46,VAN,FORD,P,0,40404,40404,20141231,34,34,34,942788,34,0,0145A,,NY,F,14,THAYE PL,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2001,-,0,,,,,
1356061825,GCR5096,NY,PAS,1/23/13,71,SUBN,NISSA,P,0,40404,40404,20150319,46,46,46,950565,46,0,0439P,,BX,O,2160,TIEHURT AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2010,-,0,,,,,
1357423743,XW940H,NJ,PAS,1/23/13,19,,HONDA,P,13610,32580,45490,0,1,1,406,926583,406,0,0400P,,NY,F,325,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,WT,0,0,-,0,,,,,
1355211402,DBV1955,NY,PAS,1/23/13,40,SDN,FORD,X,67530,29630,33530,20150615,70,70,70,949501,70,0,1242A,,K,F,822,OCEAN AVE,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,2,,,,,
1366519425,19183JW,NY,COM,1/24/13,37,VAN,FORD,P,34590,10610,10810,20150228,14,14,161,954289,161,0,1233P,,NY,F,241,W 41 ST,,0,408,F1,,BBBBBBB,0:00,0:00,RED,0,2007,-,0,,,,,
1365821237,FLM3755,NY,PAS,1/24/13,71,SDN,NISSA,X,93250,40404,40404,20150515,83,83,83,951013,83,0,0241A,,K,F,1030,WILLOUGHBY ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,2008,-,0,,,,,
1365647470,19891JZ,NY,COM,1/24/13,9,VAN,GMC,X,11710,36470,36490,20150106,30,30,30,939876,30,0,0315P,,NY,F,1524,AMSTERDAM AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
1366387004,AL121T,NJ,PAS,1/24/13,45,DELV,FREI,P,15710,35490,35510,0,24,24,24,929184,24,0,0954A,,,F,550,COLUMBUS AVE,,0,408,E1,,BBBBBBB,0:00,0:00,GRN,0,0,-,0,,,,,
1338181142,30202J4,NY,COM,1/24/13,46,SDN,FORD,P,81030,23930,40030,20150331,83,83,140,916642,140,0,0613P,,K,F,12,STANHOPE ST,,0,408,C,,BBBBBBB,0:00,0:00,WHITE,0,2009,-,0,,,,,
1364445359,FSS9132,NY,PAS,1/24/13,9,SDN,HYUND,P,22140,50190,16940,20140219,107,107,107,926706,107,0,1251P,,Q,O,82-39,134 ST,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1359593720,BLANKPLATE,99,999,1/24/13,20,SDN,NISSA,P,13430,5580,5680,20140513,78,78,78,952464,78,0,0942P,,K,F,625,ATLANTIC AVE,,0,408,D,,BBBBBBB,0700A,1200A,BLK,0,2007,-,0,,,,,
1364952695,19942BB,NY,SRF,1/24/13,77,BUS,FORD,P,52490,52390,65490,20140228,109,109,109,947622,109,0,0900P,,Q,F,140-30,LABURNUM AVE,,0,408,M1,,YYYYYYY,ALL,ALL,WHITE,0,2013,-,0,,,,,
1359436765,1706BM,FL,PAS,1/24/13,67,SDN,DODGE,P,26880,72820,26850,0,43,43,43,925691,43,0,0640A,,BX,O,1560,E 174 ST,,0,408,E2,,BBBBBBB,0:00,0:00,MR,0,0,-,0,,,,,
1359020895,2028133,IN,PAS,1/24/13,45,DELV,FRUEH,P,34650,10610,30550,0,14,14,114,934615,114,0,0947A,,NY,F,232,W 44 ST,,0,408,E1,,BBBBBBB,0:00,0:00,WHT,0,0,-,0,,,,,
1364716021,DZY4851,NY,PAS,1/24/13,19,SDN,TOYOT,P,14880,67530,35730,20150523,61,61,61,949119,61,0,1008P,,K,O,2003,AVE Z,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1364716010,FEY3661L,NY,PAS,1/24/13,98,SUBN,HONDA,P,35880,14480,14530,20140819,61,61,61,949119,61,0,0652P,,K,F,1858,EAST 24 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1364889640,17586MA,NY,COM,1/24/13,46,DELV,INTER,P,5430,17380,68730,20140228,68,68,68,953262,68,0,1050A,,K,F,6914,4 AVE,,0,408,F1,,BBBBBBB,0:00,0:00,RED,0,2003,-,0,,,,,
1361618784,DMW1153,NY,PAS,1/24/13,40,SDN,HONDA,P,17110,22170,10110,0,9,9,9,948271,9,0,0521P,,NY,F,225,EAST 6 STREET,,0,408,C,,BBBBBBB,ALL,ALL,GREEN,0,1998,-,7,,,,,
1361420972,FPT7452,OH,PAS,1/24/13,19,VAN,MERCU,P,0,40404,40404,0,60,60,60,937905,60,0,0936A,,K,F,499,NEPTUNE,,0,408,E2,,BBBBBBB,0:00,0:00,TAN,0,0,-,0,,,,,
1346161963,AVG8325,GA,PAS,1/24/13,60,SUBN,FORD,P,50930,38330,83730,20141231,73,73,165,952950,165,0,0135A,,K,F,594,HOWARD AVE,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1366448868,55O03MB,NY,COM,1/24/13,21,VAN,CHEVR,P,0,40404,40404,0,23,23,23,928686,23,0,1235P,,,F,198,43 AVE,,0,408,F7,,BBBBBBB,0  :P,0:00,BRO,0,2012,-,0,,,,,
1365695906,35415MB,NY,COM,1/24/13,46,DELV,,P,0,40404,40404,0,34,34,34,953444,34,0,0609P,,NY,O,366,WADSWORTH,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1365627690,Y77391,99,999,1/24/13,66,,,P,41730,37610,37630,0,69,69,69,930057,69,0,0020A,,K,F,8520,FOSTER AVE,,0,408,K6,,BBBBBBB,ALL,ALL,ORANG,0,0,-,0,,,,,
1365459536,GBC8188,NY,PAS,1/24/13,40,SDN,BMW,P,0,0,0,20140805,6,6,6,938319,6,0,0201A,,NY,,,C/O 9 ST,6TH AVE,0,408,C,,BBBBBBB,0:00,0:00,RED,0,2004,-,9,,,,,
1365576838,GHH8567,NY,PAS,1/24/13,67,SDN,TOYOT,P,67530,26230,84730,20150616,70,70,70,954166,70,0,0812P,,K,F,575,OCEAN AVE,,0,408,D,,BBBBBBB,0:00,0:00,GY,0,2011,-,0,,,,,
1364922423,5632CM,CT,PAS,1/24/13,46,SUBN,FORD,P,53130,25330,93530,0,83,83,83,945864,83,0,1022A,,K,F,175,JEFFERSON ST,,0,408,99,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1364978416,BLANKPLATE,99,999,1/24/13,70,SUBN,KIA,P,59015,10290,52490,0,109,109,109,928143,109,0,1005P,,Q,F,162-56,PIDGEON MEADOW RD,,0,408,E2,,BBBBBBB,0:00,0:00,WHITE,0,2004,-,0,,,,,
1364975567,FEP6271,NY,PAS,1/24/13,98,SUBN,FORD,P,7250,23140,23190,20140812,109,109,109,950464,109,0,0152P,,Q,F,148-03,25 DRIVE,,0,408,J2,,BBBBBBB,ALL,ALL,BR,0,2003,-,0,,,,,
1364839039,91945JW,NY,COM,1/24/13,46,VAN,FORD,P,0,40404,40404,20150228,71,71,164,932540,164,0,0606P,,K,F,1688,CAROLL ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1364364530,GLA5381,NY,PAS,1/24/13,46,SUBN,JEEP,P,80330,75430,86630,20151011,77,77,77,902634,77,0,0650A,,K,F,1368,ST JOHNS PLC,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1364344634,GHC1740,NY,PAS,1/24/13,40,SDN,NISSA,P,34980,13830,29630,20150716,65,65,69,939091,69,0,1241A,,K,F,550,E 4 ST,,0,408,E5,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1363071166,65993JV,NY,COM,1/24/13,78,VAN,CHEVR,P,10420,14820,9320,20141130,49,49,49,928167,49,0,0315A,,BX,F,2850,BARKER AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0,2007,-,0,,,,,
1362583662,GDK4867,NY,PAS,1/24/13,40,SUBN,CHEVR,P,0,40404,40404,20141203,48,48,163,952953,163,0,0910P,,BX,F,2425,LORILARD AVE,,0,408,C,,BBBBBBB,0:00,0:00,RED,0,2001,-,7,,,,,
1362334522,GKB7817,NY,PAS,1/24/13,40,SDN,VOLKS,P,36750,10610,10810,20140930,32,32,32,950919,32,0,0240A,,NY,F,227,W 149 ST,,0,408,E2,,BBBBBBB,0:00,0:00,GRAY,0,2014,-,0,,,,,
1362476020,42866JM,NY,COM,1/24/13,19,DELV,INTER,P,46190,54090,46490,20141031,104,104,104,905060,104,0,1225P,,Q,F,65-17,FRESH POND RD,,0,408,J6,,BBBBBBB,ALL,ALL,BRN,0,1999,-,0,,,,,
1362143571,T631618C,NY,PAS,1/24/13,46,SDN,TOYOT,P,25420,42920,64520,20140228,44,44,44,953051,44,0,1120P,,BX,F,1354,EDWARD L GRANT,,0,408,F1,,BBBBBBB,0:00,0:00,BK,0,2012,-,0,,,,,
1361420996,86010JV,NY,COM,1/24/13,46,DELV,CHEVR,P,0,0,0,0,60,60,60,937905,60,0,0136P,,K,F,1129,BBA,,0,408,C3,,BBBBBBB,0:00,0:00,,0,0,-,0,,,,,
1361420960,75806MB,NY,PAS,1/24/13,46,VAN,FORD,P,90730,64230,67047,20140830,60,60,60,937905,60,0,0925A,,K,O,2940,WEST 5,,0,408,C3,,BBBBBBB,0:00,0:00,WHITE,0,0,-,0,,,,,
1361420959,SKYLIN1,NJ,PAS,1/24/13,46,P-U,DODGE,P,90730,64230,67047,0,60,60,60,937905,60,0,0921A,,K,F,2940,WEST 5,,0,408,F1,,BBBBBBB,0:00,0:00,SIL,0,0,-,0,,,,,
1361420947,GDV9031,NY,PAS,1/24/13,34,SDN,ME/BE,P,0,0,0,20141203,60,60,60,937905,60,0,0916A,,K,F,229,BBA,,0,408,F1,,BBBBBBB,0:00,0:00,SIL,0,0,-,0,,,,,
1360201830,62958JM,NY,COM,1/24/13,46,DELV,MERCU,P,65590,25050,25070,0,107,107,107,944741,107,0,0700P,,Q,F,179-60,UNION TPK,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,1997,-,0,,,,,
1359864611,HDV2897,PA,PAS,1/24/13,21,SDN,HONDA,P,72760,51930,51730,20150131,94,94,94,921953,94,0,0130A,,K,F,67,PROVOST ST,,0,408,E2,,BYBBYBB,00 0A,03 0A,GRY,0,0,-,0,,,,,
1359371606,GBX8301,NY,PAS,1/24/13,71,SDN,AUDI,P,0,40404,40404,20140216,43,43,43,951605,43,0,0555P,,BX,F,1500,THEIRIOT,,0,408,K6,,BBBBBBB,ALL,ALL,BK,0,2006,-,0,,,,,
1359436777,BCY9215,NC,PAS,1/24/13,40,SUBN,CHEVR,P,0,0,0,0,43,43,43,925691,43,0,0647A,,BX,,,NS WATSON AVE,45  E COLGATE AVE,0,408,F7,,BBBBBBB,0:00,0:00,BL,0,0,-,10,,,,,
1359436753,DTH9489,NY,PAS,1/24/13,50,SDN,ACURA,P,0,0,0,20150322,43,43,43,925691,43,0,0610A,,BX,,,N/S E 174 ST,7  W MANOR AVE,0,408,F1,,BBBBBBB,0:00,0:00,MR,0,0,-,0,,,,,
1359738940,BDQ5044,GA,PAS,1/24/13,98,SUBN,JEEP,P,0,0,0,0,108,108,108,936403,108,0,0217P,,,,,S/S 49 AVE 160,W/O 5 ST,0,408,F2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1358957976,33678MB,NY,COM,1/24/13,14,DELV,ISUZU,P,34450,10610,10810,20150731,14,14,14,953116,14,0,0516P,,NY,F,243,W 34TH,,0,408,F1,,YYYYYBB,0700A,0700P,WHITE,0,2009,-,0,,,,,
1358953958,66118JW,NY,COM,1/24/13,18,VAN,WORKH,P,34450,10410,10510,0,14,14,401,924345,401,0,0556P,,NY,F,38,W 34 ST,,0,408,J6,,YYYYYBB,07 0A,07 0P,BRN,0,2007,-,0,,,,,
1359025583,68046JZ,NY,COM,1/24/13,46,DELV,ISUZU,P,34530,10810,10910,20140831,14,14,14,957693,14,0,0125A,,NY,F,344,W 38TH ST,,0,408,F1,,BBBBBBB,0:00,0:00,WHITE,0,2010,-,0,,,,,
1359015048,59105JT,NY,COM,1/24/13,20,SUBN,SUBAR,P,34390,10810,10910,20150331,14,14,14,895350,14,0,0812A,0812A,NY,F,320,W 31ST ST,,20140121,408,K5,,BYYYYBY,0800A,0600P,BLK,0,2013,-,0,,,,,
1358588170,84070JZ,NY,999,1/24/13,46,TRLR,,P,0,0,0,0,24,24,24,940370,24,0,1234P,,NY,F,,C/O W 100 ST,COLUMBUS,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1357073070,GLJ9391,NY,PAS,1/24/13,98,SUBN,LEXUS,P,19040,11440,11840,20160115,110,110,110,949411,110,0,0930P,,Q,F,55-37,97 ST,,0,408,I3,,BBBBBBB,ALL,ALL,SILVR,0,2004,-,0,,,,,
1326486056,T630907C,NY,999,1/24/13,71,SDN,LINCO,P,61030,55830,44330,20140228,75,75,75,944912,75,0,1218A,,K,F,259,MILLER AVE,,0,408,J2,,BBBBBBB,0:00,0:00,BLK,0,2008,-,0,,,,,
1350467662,DMJ2366,NY,PAS,1/24/13,21,SUBN,HYUND,S,50920,22220,40420,20140226,45,45,0,584591,BX10,0,0737A,,BX,F,3004,MIDDLETOWN RD,,0,408,D1,,YYYYYYB,07 3P,08 0P,SILVE,0,2006,-,0,,,,,
1362958050,JLF8333,PA,PAS,1/24/13,19,SDN,FORD,P,0,40404,40404,0,70,70,70,938037,70,0,0230A,,K,F,875,FLATBUSH,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1362936133,GJB5855,NY,PAS,1/24/13,40,SUBN,NISSA,P,0,0,0,20150807,114,114,114,952292,114,0,0540P,,Q,F,,N/E/C 25TH AVE,41 ST,0,408,D3,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1360331694,AJC6775,NY,PAS,1/24/13,98,SUBN,CHEVR,P,9550,54120,67470,20150225,111,111,111,948107,111,0,1014A,,Q,F,250-37,41 DR,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,1999,-,0,,,,,
1360278310,GGF3195,NY,PAS,1/24/13,71,SDN,HONDA,P,38730,19830,34330,20150507,75,75,75,935303,75,0,0954A,,K,F,765,ELDERT LANE,,0,408,J6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1358294951,58653MC,NY,COM,1/24/13,46,VAN,CHEVR,P,36610,10610,10810,20140327,32,32,32,926744,32,0,1110A,,NY,F,214,W 142 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,1999,-,0,,,,,
1361813234,77940JW,NY,COM,1/24/13,46,VAN,FORD,P,25390,19010,19030,0,23,23,23,945266,23,0,0911A,,NY,F,1490,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1365606340,FFM4715,NY,PAS,1/25/13,46,SUBN,ACURA,P,40930,56230,59030,20150319,70,70,70,952558,70,0,0414P,,K,F,833,FLATBUSH AVE,,0,408,E2,,BBBBBBB,0:00,0:00,GY,0,2005,-,0,,,,,
1357102860,EWU3696,NY,PAS,1/25/13,20,SUBN,TOYOT,P,22590,10530,37370,20140131,34,34,34,937669,34,0,0845A,,NY,F,340,HAVEN AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1361162790,31443PC,NY,COM,1/25/13,78,TR,PETER,P,0,40404,40404,20140831,13,13,113,934999,113,0,1011P,,Q,O,151-52,BASLEY BLVD,,0,408,J2,,BBBBBBB,0:00,0:00,BLACK,0,0,-,0,,,,,
1364934516,FYX6857,NY,PAS,1/25/13,71,SDN,MERCU,P,0,40404,40404,20140813,81,81,81,926966,81,0,1039A,,K,F,884,HERIKMER ST,,0,408,J6,,BBBBBBB,ALL,ALL,BLUE,0,1999,-,0,,,,,
1360438518,BLANKPLATE,99,999,1/25/13,51,MOT,KAWAS,P,24050,13610,27100,0,1,1,1,943052,1,0,1230A,,NY,F,11,JOHN ST,,0,408,F7,,BBBBBBB,0:00,0:00,GY,0,0,-,0,,,,,
1361405478,136091,ND,PAS,1/25/13,27,SUBN,BMW,P,30630,17290,17295,20140716,60,60,60,947899,60,0,1026P,,K,F,2970,CROPSEY AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GL,0,2013,-,0,,,,,
1365627895,L786MP,NY,PAS,1/25/13,51,SUBN,HYUND,P,41030,37505,37510,20140605,69,69,69,935248,69,0,0644P,,K,F,7910,FLATLANDS AVE,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0,2011,-,0,,,,,
1365279480,GHPL853,NY,PAS,1/25/13,40,SUBN,LINCO,P,73350,76530,49930,20151216,75,75,75,944510,75,0,0121P,,K,,172,RIDGEWOOD AVE,,0,408,F1,,BBBBBBB,0:00,0:00,BLUE,0,1998,-,0,,,,,
1365089241,95811MB,NY,COM,1/25/13,78,TRLR,FORD,X,52750,32950,53898,20140331,121,121,121,943494,121,0,1005P,,R,F,138,VAN PELT,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1364442991,GDX3945,NY,PAS,1/25/13,40,TRLR,FORD,P,15690,23490,52390,20150128,,0,107,900085,107,0,1000P,,Q,O,153-54,75 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1362686074,66964MA,NY,COM,1/25/13,78,VAN,FORD,P,68930,20110,77730,20140831,84,84,84,951886,84,0,0205A,,K,F,260,PACIFIC ST,,0,408,E2,,BBBBBBB,0:00,0:00,GREY,0,2013,-,0,,,,,
1362994649,GJP9331,NY,PAS,1/25/13,41,SDN,NISSA,P,35580,12330,19630,20151016,70,70,70,949991,70,0,1020A,,K,F,222,EAST 17 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2003,-,0,,,,,
1362540146,R629189,99,PAS,1/25/13,14,SDN,TOYOT,P,0,0,0,0,46,46,46,951512,46,0,0925A,,BX,,,C/O MORRIS AVE,E 182 ST,0,408,J3,,BBBBBBB,0:00,0:00,GREEN,0,0,-,0,,,,,
1361196117,PQN8657,GA,PAS,1/25/13,78,DELV,FORD,P,54620,67960,55170,0,113,113,113,943895,113,0,0102A,,Q,F,187-28,MANGIN AVE,,0,408,K5,,BBBBBBB,0900P,0500A,WHITE,0,0,-,0,,,,,
1361219890,PQN8657,GA,PAS,1/25/13,85,DELV,FORD,P,54620,67960,55170,0,113,113,113,943895,113,0,0410A,0102A,Q,F,187-28,MANGIN AVE,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1358884596,6FWE111,CA,PAS,1/25/13,17,SUBN,BMW,P,35430,14510,15710,0,20,20,20,937646,20,0,0500P,,NY,O,73,W 83 ST,,0,408,C3,,YYYYYYY,0:00,0:00,BK,0,0,-,0,,,,,
1358540950,GDX9503,NY,PAS,1/25/13,71,SUBN,DODGE,P,8790,20340,20390,20141030,115,115,115,945006,115,0,1111A,,Q,O,109-09,37 AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2001,-,0,,,,,
1357639272,48607JX,NY,COM,1/25/13,46,DELV,FORD,P,10640,9840,59990,20140131,108,108,170,938698,170,0,1030A,,Q,F,43-30,48 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,,,,,
1354898102,GLC2334,NY,PAS,1/25/13,39,SUBN,JEEP,X,25645,32625,13113,20151124,19,19,977,707209,977,0,0333P,,NY,F,888,MAIN ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
1356027738,GGZ6015,NY,PAS,1/25/13,19,SDN,ACURA,P,0,40404,40404,20150925,46,46,46,949140,46,0,0606P,,BX,F,1751,UNIVERSITY,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
1362685070,69335JY,NY,COM,1/25/13,46,VAN,MAZDA,P,29830,81330,13430,20140430,84,84,84,959106,84,0,1125A,,K,F,125,COURT STRET,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
1361244227,GEK6532,NY,PAS,1/25/13,71,SDN,CADIL,P,0,0,0,20150404,113,113,113,944033,113,0,1214P,,Q,O,,C/O 122 AVE,LAKEVIEW,0,408,K6,,BBBBBBB,ALL,ALL,GREY,0,2006,-,0,,,,,
1360185203,73860JH,NY,COM,1/25/13,46,VAN,WORKH,P,86730,70830,54040,20140206,76,76,26,939052,26,0,1013A,,K,O,322,VAN BRUNT ST,,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2008,-,0,,,,,
1362245951,P668354,IL,PAS,1/25/13,62,DELV,MERCU,P,10810,34810,34830,0,18,18,10,904597,10,0,0640A,,NY,O,888,8 AVE,,0,408,E1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1343504594,92539JJ,NY,COM,1/25/13,37,VAN,FORD,P,34710,10510,10610,0,18,18,420,905822,420,0,0924P,,NY,F,111,W 47 ST,,0,408,H2,,YYYYYBB,0600P,0000A,WT,0,1985,-,0,,,,,
1365513919,CMK1069,NY,PAS,1/26/13,8,SDN,HONDA,P,10510,34910,34930,20160102,18,18,18,925657,18,0,1038A,,NY,F,1409,6TH AVE,,0,408,E2,,BBBBBBB,0:00,0:00,,0,0,-,0,,,,,
1365636276,CCIC12,FL,PAS,1/26/13,40,SDN,HONDA,P,37515,14130,14180,0,69,69,69,938967,69,0,0302A,,K,F,1159,E 81TH ST,,0,408,F1,,BBBBBBB,0:00,0:00,TAN,0,0,-,0,,,,,
1366391240,FSY2933,NY,PAS,1/26/13,46,SUBN,ACURA,P,37690,11010,13113,20151006,34,34,34,919208,34,0,1245A,,,F,500,W 207 ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
